file_name,image_id,tag,model_id,modelVersion_id,prompt_id,size,seed,prompt,negativePrompt,cfgScale,sampler,brisque_score,clip_score
124419264649283118858434983009936726103.png,124419264649283118858434983009936726103,vehicle,88536,97593,5,768x512,3518075494,"masterpiece, best quality, official art, extremely detailed CG unity 8k wallpaper, illustration, light, red car, bright, motor vehicle, ground vehicle, sports car, vehicle focus, road, need for speed, moving, wet, cyberpunk, tokyo, neon lights, drift","worst quality, bad quality, lowres, watermark",7,DPM++,14.3506,33.6373
95428496384814556325521127930392464270.png,95428496384814556325521127930392464270,architecture,88536,97593,6,768x512,2282177607,"insanely detailed wide angle architecture photography, cozy contemporary living room, award-winning contemporary interior design, bright warm sunlight, furniture, indoors, building, living room, rug, plant, couch, intersting lights and shadows","worst quality, bad quality, lowres, watermark",7,DPM++,8.249,31.1839
223615734113715645171677187229139526490.png,223615734113715645171677187229139526490,illustration,88536,97593,7,768x512,132340236,"portrait of beautiful cyborg with brown hair, intricate, elegant, highly detailed, majestic, digital photography, art by artgerm and ruan jia and greg rutkowski surreal painting gold butterfly filigree, broken glass, hdr","extra fingers, fewer fingers, bad hands, worst quality, bad quality, lowres, watermark",7,DPM++,-8.7781,35.8615
80760303030404692583684754117851610970.png,80760303030404692583684754117851610970,art,88536,97593,8,512x768,384804,"masterpiece, best quality, best shadow, intricate, oil painting, art, painting, violet flower, jar, table, white cloth, brush, classic, impressionism, artwork by Monet","worst quality, bad quality, lowres, watermark, photo",7,DPM++,13.0095,33.8125
3909231272914993416873568131813764414.png,3909231272914993416873568131813764414,food,88536,97593,9,768x512,1719354594,"masterpiece, best quality, best shadow, intricate, 1 bowl of ramen","worst quality, bad quality, lowres, watermark, multiple bows",7,DPM++,14.8069,28.162
2614036480644296118767531478833455846.png,2614036480644296118767531478833455846,abstract,88536,97593,10,768x512,3660892251,"masterpiece, best quality, best shadow, intricate, Pneumonoultramicroscopicsilicovolcanoconiosis","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,15.0114,24.6608
137717133613386612239972111410710535366.png,137717133613386612239972111410710535366,abstract,88536,97593,11,768x512,7461982159,"masterpiece, best quality, best shadow, intricate, supercalifragilisticexpialidocious","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.6031,22.2336
277009317745005963522881950722342537779.png,277009317745005963522881950722342537779,abstract,88536,97593,12,768x512,8486466558,"masterpiece, best quality, best shadow, intricate, Incomprehensibilities","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.6282,24.0315
156310826350256702379213478231570680982.png,156310826350256702379213478231570680982,abstract,88536,97593,13,768x512,925534487,"masterpiece, best quality, best shadow, intricate, The collision of two black holes in the center of a galaxy.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,25.173,28.9254
282345112557472024013849984856267130981.png,282345112557472024013849984856267130981,abstract,88536,97593,14,768x512,128112445,"masterpiece, best quality, best shadow, intricate, Oil painting generated by artificial intelligence","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.2073,25.6302
164805831160022483068357061228698207696.png,164805831160022483068357061228698207696,animal,88536,97593,15,512x768,1509721018,"masterpiece, best quality, best shadow, intricate, a close-up of a blue dragonfly on a daffodil","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,10.9557,33.3435
22592969890015710384820590242062161345.png,22592969890015710384820590242062161345,animal,88536,97593,16,512x768,5443568375,"masterpiece, best quality, best shadow, intricate, The mouse the cat watches is jumping in the air.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-3.5494,29.1423
102465577967425807494208488860450620426.png,102465577967425807494208488860450620426,animal,88536,97593,17,512x768,3322673031,"masterpiece, best quality, best shadow, intricate, Portrait of a gecko wearing a train conductor’s hat and holding a flag that has a yin-yang symbol on it. Marble statue.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.4167,35.3355
176986978679035594867679874273560734943.png,176986978679035594867679874273560734943,animal,88536,97593,18,512x768,2906332466,"masterpiece, best quality, best shadow, intricate, A cartoon tiger face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.3813,29.1643
138790469762785399827654732038084261926.png,138790469762785399827654732038084261926,animal,88536,97593,19,512x768,901409224,"masterpiece, best quality, best shadow, intricate, corgi pizza","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.2104,32.6164
319050278350696700762960291285099062137.png,319050278350696700762960291285099062137,art,88536,97593,20,512x768,8007266095,"masterpiece, best quality, best shadow, intricate, light and happiness throughout and finding its way to every corner of the world, abstract oil painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.1821,26.8176
214849598773611621526426956318704701569.png,214849598773611621526426956318704701569,art,88536,97593,21,512x768,4134248873,"masterpiece, best quality, best shadow, intricate, a painting of a sport car in the style of Dali","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,0.7986,27.6899
334389743276460506780764742328273160015.png,334389743276460506780764742328273160015,art,88536,97593,22,512x768,5499100310,"masterpiece, best quality, best shadow, intricate, A tornado made of sharks crashing into a skyscraper. painting in the style of Hokusai.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-5.8281,27.4959
310085443060230288824832985951636940542.png,310085443060230288824832985951636940542,art,88536,97593,23,512x768,9133783679,"masterpiece, best quality, best shadow, intricate, a painting of an ornate treasure chest with a broad sword propped up against it, glowing in a dark cave","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.7413,27.6925
51860838376211589391797652403187325424.png,51860838376211589391797652403187325424,art,88536,97593,24,512x768,4131109744,"masterpiece, best quality, best shadow, intricate, an oil surrealist painting of a dreamworld on a seashore where clocks and watches appear to be inexplicably limp and melting in the desolate landscape. a table on the left, with a golden watch swarmed by ants. a strange fleshy creature in the center of the painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.8375,37.0736
122189300739891184940190964569196250817.png,122189300739891184940190964569196250817,artifact,88536,97593,25,768x512,5984593491,"masterpiece, best quality, best shadow, intricate, a blue t-shirt with a dinosaur on it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.208,32.9559
192011775793061603350101990215991331099.png,192011775793061603350101990215991331099,artifact,88536,97593,26,768x512,4556155879,"masterpiece, best quality, best shadow, intricate, a white robot, a red robot and a black robot standing together","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,15.8571,32.1051
219550956189181700984737991759679484522.png,219550956189181700984737991759679484522,artifact,88536,97593,27,768x512,1461816475,"masterpiece, best quality, best shadow, intricate, a paranoid android freaking out and jumping into the air because it is surrounded by colorful Easter eggs","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.5958,32.9199
294188198461389995966899412427115884237.png,294188198461389995966899412427115884237,artifact,88536,97593,28,768x512,8115899322,"masterpiece, best quality, best shadow, intricate, a silver doorknocker on a mahoghany door","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.2433,29.9388
218285919554029808609484067211310889427.png,218285919554029808609484067211310889427,artifact,88536,97593,29,768x512,6636029176,"masterpiece, best quality, best shadow, intricate, a yellow diamond-shaped sign with a wooly mammoth silhouette","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.7755,32.8751
244579198350175050109718646404293085273.png,244579198350175050109718646404293085273,food,88536,97593,30,768x512,2003469210,"masterpiece, best quality, best shadow, intricate, A bowl of Beef Pho","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-6.675,32.7662
88524202528519776592795358262407759744.png,88524202528519776592795358262407759744,food,88536,97593,31,768x512,8554415131,"masterpiece, best quality, best shadow, intricate, five green peppers to the right of two red onions","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.9559,28.6391
199062556979386936052261795282773216918.png,199062556979386936052261795282773216918,food,88536,97593,32,768x512,1409520675,"masterpiece, best quality, best shadow, intricate, a glass of orange juice with an orange peel stuck on the rim","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.4418,31.1488
32112123520401588621816379446168009788.png,32112123520401588621816379446168009788,food,88536,97593,33,768x512,2670652932,"masterpiece, best quality, best shadow, intricate, milk pouring from a glass into a bowl","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,20.3452,27.8745
6149301973205051243300913081722144665.png,6149301973205051243300913081722144665,food,88536,97593,34,768x512,9018489340,"masterpiece, best quality, best shadow, intricate, a wine bottle with a red ribbon wrapped around it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,27.9676,30.2623
250752486502622738516126268803626217177.png,250752486502622738516126268803626217177,illustration,88536,97593,35,768x512,1480882407,"masterpiece, best quality, best shadow, intricate, a cube made of porcupine","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.5653,29.9043
212486758169257301207108483984918450872.png,212486758169257301207108483984918450872,illustration,88536,97593,36,768x512,5682533250,"masterpiece, best quality, best shadow, intricate, a metallic blue sphere to the left of a yellow box made of felt","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-15.7747,32.109
322248335799552112696088946278352675086.png,322248335799552112696088946278352675086,illustration,88536,97593,37,768x512,6717752929,"masterpiece, best quality, best shadow, intricate, the words 'KEEP OFF THE GRASS'","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,14.9613,32.2177
336384117421587416959127304707461780479.png,336384117421587416959127304707461780479,illustration,88536,97593,38,768x512,4930352916,"masterpiece, best quality, best shadow, intricate, a square with an angry face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.6154,26.5403
153669137095442471005083421041884655406.png,153669137095442471005083421041884655406,illustration,88536,97593,39,768x512,3918434010,"masterpiece, best quality, best shadow, intricate, a red cube on top of a blue cube","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-7.7667,33.5674
281686826799566767111990505768739129992.png,281686826799566767111990505768739129992,architecture,88536,97593,40,768x512,7490480091,"masterpiece, best quality, best shadow, intricate, a group of cats in a meeting. there is a whiteboard with ""stack more layers"" written on it.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,11.1507,33.2762
334005925142621406528857658629213814379.png,334005925142621406528857658629213814379,architecture,88536,97593,41,768x512,2060098864,"masterpiece, best quality, best shadow, intricate, An empty fireplace with a television above it. The TV shows a lion hugging a giraffe.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.5909,33.7196
130661845678258790779995488549241118982.png,130661845678258790779995488549241118982,architecture,88536,97593,42,768x512,3390813036,"masterpiece, best quality, best shadow, intricate, a bunch of laptops piled on a sofa","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.8499,23.415
66120908916249597875865095417726951964.png,66120908916249597875865095417726951964,architecture,88536,97593,43,768x512,5910226421,"masterpiece, best quality, best shadow, intricate, a ceiling fan with five brown blades","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.256,31.6166
75312062942175922721558342374838444915.png,75312062942175922721558342374838444915,architecture,88536,97593,44,768x512,5278374185,"masterpiece, best quality, best shadow, intricate, a living room with a large Egyptian statue in the corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,16.4579,30.2428
116801473255938524377073033149342147794.png,116801473255938524377073033149342147794,scenery,88536,97593,45,768x512,3698502578,"masterpiece, best quality, best shadow, intricate, a tennis court with a basketball hoop in one corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-4.9391,30.135
265319511336698553808296921086876676710.png,265319511336698553808296921086876676710,scenery,88536,97593,46,768x512,998785767,"masterpiece, best quality, best shadow, intricate, a close-up of the eye of the planet Jupiter","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.5974,24.002
241434321446031948705164617304811339830.png,241434321446031948705164617304811339830,scenery,88536,97593,47,768x512,2983353700,"masterpiece, best quality, best shadow, intricate, the word 'START' written in chalk on a sidewalk","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.6285,25.3547
250229417566968411373500664191593264032.png,250229417566968411373500664191593264032,scenery,88536,97593,48,768x512,3745127138,"masterpiece, best quality, best shadow, intricate, a tidal wave approaching a coastal road","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,7.1189,25.4597
178648511910502490130343507505385817410.png,178648511910502490130343507505385817410,scenery,88536,97593,49,768x512,173376499,"masterpiece, best quality, best shadow, intricate, a fall landscape with a small cottage next to a lake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.5139,29.5122
193623370669339632961735761311242974421.png,193623370669339632961735761311242974421,people,88536,97593,50,512x768,8904114895,"masterpiece, best quality, best shadow, intricate, a group of skiers are preparing to walk up a sand dune","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.268,31.6418
242659862911337969717402282268522428839.png,242659862911337969717402282268522428839,people,88536,97593,51,512x768,5661439270,"masterpiece, best quality, best shadow, intricate, a Saint Bernard standing up with its paws in the air. A young girl is seated on the dog's shoulders.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,11.1952,37.8931
30905399591590940489373068986159616807.png,30905399591590940489373068986159616807,people,88536,97593,52,512x768,3892569215,"masterpiece, best quality, best shadow, intricate, an old man with a long grey beard and green eyes","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-4.1798,28.8361
145428542836373035706514846039074426976.png,145428542836373035706514846039074426976,people,88536,97593,53,512x768,6527211001,"masterpiece, best quality, best shadow, intricate, a man eating a glazed donut and a woman eating a chocolate cake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,9.1708,28.9759
54580750179025768939994576478206532524.png,54580750179025768939994576478206532524,people,88536,97593,54,512x768,4467726520,"masterpiece, best quality, best shadow, intricate, a frustrated child","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.624,25.7693
135309977435191762594396409540743671572.png,135309977435191762594396409540743671572,produce & plant,88536,97593,55,768x512,7459922620,"masterpiece, best quality, best shadow, intricate, A photo of a maple leaf made of water. ","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.0233,31.1308
67881300340052037705032966162140269541.png,67881300340052037705032966162140269541,produce & plant,88536,97593,56,768x512,8376493814,"masterpiece, best quality, best shadow, intricate, a butterfly kite stuck high in a tree","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.6893,27.7833
72182685755608876698894073252040308120.png,72182685755608876698894073252040308120,produce & plant,88536,97593,57,768x512,6532914018,"masterpiece, best quality, best shadow, intricate, A photo of a four-leaf clover made of water. ","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,26.2422,28.7567
311464006147607924969466982598604012838.png,311464006147607924969466982598604012838,produce & plant,88536,97593,58,768x512,2233537572,"masterpiece, best quality, best shadow, intricate, a smiling banana wearing a bandana","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.7601,25.4506
192779480220818961337127545434986231377.png,192779480220818961337127545434986231377,produce & plant,88536,97593,59,768x512,7465129606,"masterpiece, best quality, best shadow, intricate, a small garden with an apple tree behind it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.2652,27.5752
37281937957822111340599144013121968776.png,37281937957822111340599144013121968776,vehicle,88536,97593,60,768x512,6047528567,"masterpiece, best quality, best shadow, intricate, a submarine floating past a shark","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-6.0631,29.7856
257743125336492032783356892229432957074.png,257743125336492032783356892229432957074,vehicle,88536,97593,61,768x512,4402297889,"masterpiece, best quality, best shadow, intricate, a subway train coming out of a tunnel","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.5563,30.2584
145528969112041661777788595373004833124.png,145528969112041661777788595373004833124,vehicle,88536,97593,62,768x512,5235424873,"masterpiece, best quality, best shadow, intricate, a subway train with no cows in it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-0.1232,30.4658
294715785815039509850324355392498546754.png,294715785815039509850324355392498546754,vehicle,88536,97593,63,768x512,4568468532,"masterpiece, best quality, best shadow, intricate, A photograph of the inside of a subway train. There are frogs sitting on the seats. One of them is reading a newspaper. The window shows the river in the background.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.0442,30.6447
129307165734355741505944201819554133156.png,129307165734355741505944201819554133156,vehicle,88536,97593,64,768x512,9286102128,"masterpiece, best quality, best shadow, intricate, a old-time car with a large front grille","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-3.7211,32.1509
310206960430181414745921798275914691647.png,310206960430181414745921798275914691647,world knowledge,88536,97593,65,768x512,9826328824,"masterpiece, best quality, best shadow, intricate, a boat in the canals of venice","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,13.4002,29.6127
70876841490106684917092282158188062683.png,70876841490106684917092282158188062683,world knowledge,88536,97593,66,768x512,735836385,"masterpiece, best quality, best shadow, intricate, the cover of The Beatle's album Revolver","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.3501,29.1602
332408759076156907049704133900686743974.png,332408759076156907049704133900686743974,world knowledge,88536,97593,67,768x512,7829008466,"masterpiece, best quality, best shadow, intricate, a Ferrari Testarossa in front of the Kremlin","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.64,39.0192
194897902224639368943688427816493422523.png,194897902224639368943688427816493422523,world knowledge,88536,97593,68,768x512,5956840504,"masterpiece, best quality, best shadow, intricate, an abstract painting of the Empire State Building","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.4512,31.509
198568377950083637783303223332079612047.png,198568377950083637783303223332079612047,world knowledge,88536,97593,69,768x512,9632658022,"masterpiece, best quality, best shadow, intricate, A shiny VW van that has flowers painted on it. A smiling sloth stands on grass in front of the van and is wearing a leather jacket, a cowboy hat, a kilt and a bowtie. The sloth is holding a quarterstaff and a big book. ink sketch.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,9.3258,32.5665
71048655099433629001536012953557848471.png,71048655099433629001536012953557848471,people,69552,97399,1,512x768,1434108678,"masterpiece, best quality, best shadow, intricate, 1girl, solo, closeup portrait, standing, pink hair, long hair, hair ornament, floating hair, blue eyes, looking at viewer, looking away, smile, closed mouth, floral print milkmaid dress, beautiful background","extra fingers, fewer fingers, bad hands, extra hands, lowres, bad anatomy, watermark, symmetric, NSFW",7,DPM++,-7.2906,32.5771
22047707927558771422239030031946387960.png,22047707927558771422239030031946387960,people,69552,97399,2,512x768,166329422,"best quality, masterpiece, best shadow, intricate, ultra high res, 1man, long hair, messy hair,  pilot sunglasses, white shirt, dynamic pose, looking at viewer, from below, Tokyo city background, night city","extra fingers, fewer fingers, bad hands, lowres, bad anatomy, watermark, girl, female, NSFW",7,DPM++,2.6897,38.389
281273838700820618476437110023955274918.png,281273838700820618476437110023955274918,scenery,69552,97399,3,768x512,2230358527,"masterpiece, best quality, high quality, extremely detailed CG unity 8k wallpaper,landscape with texture ,A place with lots of leaves on the ground and autumn colors,award winning photography, Bokeh, Depth of Field, HDR, bloom, Chromatic Aberration, extremely detailed, trending on artstation","canvas frame, disfigured, bad art, weird colors, blurry, duplicate, out of frame, NSFW",7,DPM++,5.9844,33.4313
334621492755016779495035818637998994690.png,334621492755016779495035818637998994690,animal,69552,97399,4,512x768,2995762643,"masterpiece, best quality, best shadow, intricate, highly detailed, black cat, tin cute, warm lighting","canvas frame, disfigured, bad art, weird colors, blurry, duplicate, out of frame, NSFW",7,DPM++,-3.9312,29.0749
194177025084180813531064332286736720474.png,194177025084180813531064332286736720474,vehicle,69552,97399,5,768x512,3518075494,"masterpiece, best quality, official art, extremely detailed CG unity 8k wallpaper, illustration, light, red car, bright, motor vehicle, ground vehicle, sports car, vehicle focus, road, need for speed, moving, wet, cyberpunk, tokyo, neon lights, drift","worst quality, bad quality, lowres, watermark",7,DPM++,6.2047,33.539
321381216023703867553753968067534100023.png,321381216023703867553753968067534100023,architecture,69552,97399,6,768x512,2282177607,"insanely detailed wide angle architecture photography, cozy contemporary living room, award-winning contemporary interior design, bright warm sunlight, furniture, indoors, building, living room, rug, plant, couch, intersting lights and shadows","worst quality, bad quality, lowres, watermark",7,DPM++,4.4016,28.5691
229611081252103867826065216701820058577.png,229611081252103867826065216701820058577,illustration,69552,97399,7,768x512,132340236,"portrait of beautiful cyborg with brown hair, intricate, elegant, highly detailed, majestic, digital photography, art by artgerm and ruan jia and greg rutkowski surreal painting gold butterfly filigree, broken glass, hdr","extra fingers, fewer fingers, bad hands, worst quality, bad quality, lowres, watermark",7,DPM++,-7.5917,27.5581
36148391177062784683302062597717829698.png,36148391177062784683302062597717829698,art,69552,97399,8,512x768,384804,"masterpiece, best quality, best shadow, intricate, oil painting, art, painting, violet flower, jar, table, white cloth, brush, classic, impressionism, artwork by Monet","worst quality, bad quality, lowres, watermark, photo",7,DPM++,1.4086,30.691
131277278511685310522917369617921346102.png,131277278511685310522917369617921346102,food,69552,97399,9,768x512,1719354594,"masterpiece, best quality, best shadow, intricate, 1 bowl of ramen","worst quality, bad quality, lowres, watermark, multiple bows",7,DPM++,9.7457,27.4792
66183092216407279015306012263626315838.png,66183092216407279015306012263626315838,abstract,69552,97399,10,768x512,3660892251,"masterpiece, best quality, best shadow, intricate, Pneumonoultramicroscopicsilicovolcanoconiosis","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.3431,25.2556
233586640503936785255334586990406700218.png,233586640503936785255334586990406700218,abstract,69552,97399,11,768x512,7461982159,"masterpiece, best quality, best shadow, intricate, supercalifragilisticexpialidocious","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,0.6667,23.592
14685623992344857013545859643539146094.png,14685623992344857013545859643539146094,abstract,69552,97399,12,768x512,8486466558,"masterpiece, best quality, best shadow, intricate, Incomprehensibilities","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-7.8713,23.9643
90376633251241527947782898292363580504.png,90376633251241527947782898292363580504,abstract,69552,97399,13,768x512,925534487,"masterpiece, best quality, best shadow, intricate, The collision of two black holes in the center of a galaxy.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,2.2688,29.0215
259615055831870701391406397818833666959.png,259615055831870701391406397818833666959,abstract,69552,97399,14,768x512,128112445,"masterpiece, best quality, best shadow, intricate, Oil painting generated by artificial intelligence","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,4.3818,24.0613
231474150842790412969635236140579309424.png,231474150842790412969635236140579309424,animal,69552,97399,15,512x768,1509721018,"masterpiece, best quality, best shadow, intricate, a close-up of a blue dragonfly on a daffodil","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-11.0803,31.493
327649661365174710200474977696615724942.png,327649661365174710200474977696615724942,animal,69552,97399,16,512x768,5443568375,"masterpiece, best quality, best shadow, intricate, The mouse the cat watches is jumping in the air.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.4951,28.5256
252666081947699175889515530132716542816.png,252666081947699175889515530132716542816,animal,69552,97399,17,512x768,3322673031,"masterpiece, best quality, best shadow, intricate, Portrait of a gecko wearing a train conductor’s hat and holding a flag that has a yin-yang symbol on it. Marble statue.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-2.4194,33.3838
335563558039432595984087785368328051972.png,335563558039432595984087785368328051972,animal,69552,97399,18,512x768,2906332466,"masterpiece, best quality, best shadow, intricate, A cartoon tiger face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-9.0632,27.0904
178841982509438590644095331927583525960.png,178841982509438590644095331927583525960,animal,69552,97399,19,512x768,901409224,"masterpiece, best quality, best shadow, intricate, corgi pizza","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,17.3753,34.1807
83567054533835450827599484958303646857.png,83567054533835450827599484958303646857,art,69552,97399,20,512x768,8007266095,"masterpiece, best quality, best shadow, intricate, light and happiness throughout and finding its way to every corner of the world, abstract oil painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,3.9006,23.5982
25592524755473706508137420038750917184.png,25592524755473706508137420038750917184,art,69552,97399,21,512x768,4134248873,"masterpiece, best quality, best shadow, intricate, a painting of a sport car in the style of Dali","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.038,29.8404
234407305101196650896109590064113008511.png,234407305101196650896109590064113008511,art,69552,97399,22,512x768,5499100310,"masterpiece, best quality, best shadow, intricate, A tornado made of sharks crashing into a skyscraper. painting in the style of Hokusai.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-3.6277,27.9631
183333713649001287789758808720181979689.png,183333713649001287789758808720181979689,art,69552,97399,23,512x768,9133783679,"masterpiece, best quality, best shadow, intricate, a painting of an ornate treasure chest with a broad sword propped up against it, glowing in a dark cave","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-3.3163,27.176
